date,ET0,ETc,water_need_m3
2016-02-06,0.2352068220013605,0.1881654576010884,0.00019
2016-02-07,1.8034568710391108,1.4427654968312886,0.00144
2016-02-08,2.0854794498354376,1.6683835598683503,0.00167
2016-02-09,1.9793649112867804,1.5834919290294245,0.00158
2016-02-10,1.6074332464147647,1.2859465971318118,0.00129
2016-02-11,0.506891622684511,0.40551329814760884,0.00041
2016-02-12,0.7454097716574086,0.5963278173259269,0.0006
2016-02-13,0.6489950344096873,0.5191960275277498,0.00052
2016-02-14,1.4661677797292483,1.1729342237833986,0.00117
2016-02-15,1.256272410944311,1.0050179287554488,0.00101
2016-02-16,2.853801595466667,2.2830412763733334,0.00228
2016-02-17,2.739553486319528,2.1916427890556225,0.00219
2016-02-18,2.147654503850372,1.7181236030802975,0.00172
2016-02-19,1.065913354123276,0.8527306832986208,0.00085
2016-02-20,0.528523062430892,0.4228184499447136,0.00042
2016-02-21,0.7740244572825294,0.6192195658260236,0.00062
2016-02-22,2.0551329764097015,1.6441063811277612,0.00164
2016-02-23,2.020425817244876,1.616340653795901,0.00162
2016-02-24,1.9975881801456632,1.5980705441165306,0.0016
2016-02-25,1.0366539407277453,0.8293231525821962,0.00083
2016-02-26,1.2845348201172975,1.027627856093838,0.00103
2016-02-27,2.2299877840299622,1.7839902272239698,0.00178
2016-02-28,1.619404254657004,1.2955234037256034,0.0013
2016-02-29,2.2714899999172684,1.8171919999338149,0.00182
2016-03-01,2.2835483230520945,1.8268386584416758,0.00183
2016-03-02,2.592758546645765,2.0742068373166123,0.00207
2016-03-03,1.1631145049695528,0.9304916039756423,0.00093
2016-03-04,0.9938254880808908,0.7950603904647127,0.0008
2016-03-05,0.5372907128495624,0.42983257027964994,0.00043
2016-03-06,1.404396929004219,1.1235175432033753,0.00112
2016-03-07,2.1826417297088683,1.7461133837670948,0.00175
2016-03-08,2.6483843219765983,2.1187074575812788,0.00212
2016-03-09,2.691765251891801,2.153412201513441,0.00215
2016-03-10,1.783874907207638,1.4270999257661106,0.00143
2016-03-11,2.2431973950761566,1.7945579160609253,0.00179
2016-03-12,3.3892273025200104,2.7113818420160083,0.00271
2016-03-13,3.389607229820881,2.711685783856705,0.00271
2016-03-14,0.6444632782965088,0.5155706226372071,0.00052
2016-03-15,1.4286304341707727,1.1429043473366183,0.00114
2016-03-16,1.448260257454908,1.1586082059639264,0.00116
2016-03-17,1.9328823492155205,1.5463058793724165,0.00155
2016-03-18,2.869699686205014,2.295759748964011,0.0023
2016-03-19,0.48622704415492174,0.3889816353239374,0.00039
2016-03-20,1.1781715959826895,0.9425372767861516,0.00094
2016-03-21,1.6567775047261037,1.325422003780883,0.00133
2016-03-22,2.9980190756090535,2.398415260487243,0.0024
2016-03-23,2.969833458206553,2.3758667665652426,0.00238
2016-03-24,2.708331533759336,2.166665227007469,0.00217
2016-03-25,2.216191212167186,1.7729529697337487,0.00177
2016-03-26,1.2607773359289163,1.008621868743133,0.00101
2016-03-27,1.1838592241802626,0.9470873793442101,0.00095
2016-03-28,1.228454709109459,0.9827637672875673,0.00098
2016-03-29,2.492926564340821,1.9943412514726568,0.00199
2016-03-30,3.7526283911024185,3.002102712881935,0.003
2016-03-31,3.16649295373404,2.533194362987232,0.00253
2016-04-01,4.341884449319199,3.4735075594553595,0.00347
2016-04-02,2.9449526686540843,2.3559621349232676,0.00236
2016-04-03,2.6280032692906357,2.1024026154325086,0.0021
2016-04-04,3.4712002473315056,2.7769601978652045,0.00278
2016-04-05,5.301225460661194,4.240980368528955,0.00424
2016-04-06,4.4516672191664695,3.5613337753331757,0.00356
2016-04-07,5.388551803748052,4.310841442998441,0.00431
2016-04-08,3.8265242832287742,3.0612194265830195,0.00306
2016-04-09,4.255733865253021,3.4045870922024175,0.0034
2016-04-10,2.0826341680718077,1.6661073344574462,0.00167
2016-04-11,3.1885865174797035,2.5508692139837628,0.00255
2016-04-12,1.9378906427863822,1.5503125142291059,0.00155
2016-04-13,2.9947520533536243,2.3958016426828994,0.0024
2016-04-14,2.535182091240077,2.028145672992062,0.00203
2016-04-15,3.6738206272930607,2.9390565018344486,0.00294
2016-04-16,3.9144191085308564,3.1315352868246853,0.00313
