subscription,district,name,address,volume,price,start_read_date,end_read_date
1073662,ETİMESGUT,ETİMESGUT BELEDİYESİ TÜRKİSTAN PARKI,4.ETAP 21 PARSEL,642,5118.25,2022-07-06 00:00:00,2022-08-09 00:00:00
2246724,ETİMESGUT,ETİMESGUT BELEDİYESİ M.FEVZİ ÇAKMAK PARK,5.ETAP 507 PARSEL,113,382.24,2016-04-06 00:00:00,2016-05-07 00:00:00
1446548,ETİMESGUT,ETİMESGUT BELEDİYESİ ŞHT. MUHARREM TAŞTEPE PARK,1462 SOKAK,178,848.32,2018-06-04 00:00:00,2018-07-10 00:00:00
1446748,ETİMESGUT,T.C.ETİMESGUT BLD.BŞK.PRK .BAH.MÜD.,1649 CD,137,633,2014-09-12 00:00:00,2014-10-12 00:00:00
1073646,ETİMESGUT,ETİMESGUT BELEDİYESİ ADAL ET PARKI 1,ÇAĞKENT SİT,581,2347.94,2017-09-11 00:00:00,2017-10-06 00:00:00
2246724,ETİMESGUT,ETİMESGUT BELEDİYESİ M.FEVZİ ÇAKMAK PARK,5.ETAP 507 PARSEL,671,2324.03,2016-07-12 00:00:00,2016-08-15 00:00:00
2997692,ETİMESGUT,E.GUT BEL.BŞK. PARK VE BA H.MÜD.,BULUT SK,646,5594.58,2022-09-14 00:00:00,2022-10-14 00:00:00
2246198,ETİMESGUT,ETİMESGUT BELEDİYESİ ŞHT. MEVLÜT ÖZDEMİR PARKI,1942 SOKAK,370,4240.56,2023-06-13 00:00:00,2023-09-14 00:00:00
1445863,ETİMESGUT,ETİMESGUT BELEDİYESİ 9.EY LÜL PARKI,SAFİ APAK,447,1807.16,2017-09-13 00:00:00,2017-10-11 00:00:00
1071355,ETİMESGUT,T.C.ETİMESGUT BLD.PRK.BAH .MÜD.80.YIL CUMHURİYET P,623 SOK.,136,636.45,2014-09-11 00:00:00,2014-10-10 00:00:00
2247134,ETİMESGUT,E.GUT BEL.BŞK. PARK VE BA H.MÜD.HASAN KINALI PARKI,2340 SOKAK,18,71.64,2017-06-08 00:00:00,2017-07-12 00:00:00
2246200,ETİMESGUT,ETİMESGUT BELEDİYESİ AKAS YA PARKI,5 ETAP 494 PARSEL AGE SİT,1738,6975.9,2017-08-08 00:00:00,2017-09-09 00:00:00
2998403,ETİMESGUT,E.GUT BEL.BŞK.PARK VE BAH .MÜD.,MARTI SK,472,3807.42,2022-07-15 00:00:00,2022-08-16 00:00:00
2248820,ETİMESGUT,ETİMESGUT BEL.BŞK.PARK VE BAH.MÜD,1293 SK,640,2131.2,2019-11-12 00:00:00,2020-06-11 00:00:00
093092,ETİMESGUT,ETİMESGUT BELEDİYESİ KALE ŞELALE PARKI,Ş.HASAN ÖZTÜRK CD,212,903.48,2017-10-07 00:00:00,2018-05-04 00:00:00
1073663,ETİMESGUT,ETİMESGUT BELEDİYESİ ANAFARTALAR PARKI,4.ETAP 21 PARSEL,284,945.72,2020-11-12 00:00:00,2021-06-11 00:00:00
2248862,ETİMESGUT,E.GUT BEL.BŞK. PARK VE BA H.MÜD.,2216 SK,548,1824.84,2021-06-12 00:00:00,2021-07-09 00:00:00
1070166,ETİMESGUT,ETİMESGUT BELEDİYESİ MECLİS PARKI,3.ETAP 52.PARSEL,107,423.72,2017-05-08 00:00:00,2017-06-09 00:00:00
2247112,ETİMESGUT,E.GUT BEL.BŞK. PARK VE BA H.MÜD.BARIŞMANÇO PARKI,310 SOKAK,802,4009,2018-08-02 00:00:00,2018-09-11 00:00:00
1445880,ETİMESGUT,ETİMESGUT BELEDİYESİ GÜZE L KENT PARKI,ÖZÜ GÜZEL SİT,372,4821.71,2023-09-16 00:00:00,2023-10-18 00:00:00
2246726,ETİMESGUT,ETİMESGUT BELEDİYESİ ORHAN GAZİ PARKI,AHİ MESUT BLV,602,2004.66,2019-07-09 00:00:00,2019-08-17 00:00:00
1445878,ETİMESGUT,ETİMESGUT BLD. BŞK. PARK VE BAHÇ. MÜD.,GÜLŞAH 95 SİT.,50,231.54,2014-09-11 00:00:00,2014-10-12 00:00:00
2246722,ETİMESGUT,ETİMESGUT BELEDİYESİ SULTAN SENCER PARKI,1890 SOKAK,316,1980.3,2022-03-17 00:00:00,2022-05-18 00:00:00
1070987,ETİMESGUT,ETİMESGUT BELEDİYESİ KARTAL PARKI,ETİLER CADDESİ,13,43.29,2019-05-08 00:00:00,2019-05-31 00:00:00
2246591,ETİMESGUT,ETİMESGUT BEL.BŞK.PARK VE BAH.MD.,1868 CAD,134,428.8,2014-04-12 00:00:00,2014-05-14 00:00:00
1445915,ETİMESGUT,ETİMESGUT BELEDİYESİ ALİ KUŞÇU PARKI,2.İNÖNÜ CAD,321,1422.78,2015-06-10 00:00:00,2015-07-10 00:00:00
269999,ETİMESGUT,ETİMESGUT BELEDİYESİ NENE HATUN HANIMLAR PARKI,NENE HATUN SOKAK,176,586.08,2019-08-08 00:00:00,2019-09-13 00:00:00
2247133,ETİMESGUT,E.GUT BEL.BŞK. PARK VE BA H.MÜD.,1061 SK,254,1010.92,2017-06-05 00:00:00,2017-07-10 00:00:00
1445886,ETİMESGUT,ETİMESGUT BELEDİYESİ ÇİÇE K PARKI,573 SOKAK ( BOZHÖYÜK ),337,1122.21,2020-06-12 00:00:00,2020-07-14 00:00:00
537474,ETİMESGUT,ETİMESGUT BELEDİYESİ NERGİZ PARKI,162 SK,2185,8051.45,2016-09-10 00:00:00,2017-05-10 00:00:00
2246933,ETİMESGUT,ETİMESGUT BELEDİYESİ YARGI PARKI,ULUPINAR CD,782,2604.06,2019-08-15 00:00:00,2019-09-16 00:00:00
1446747,ETİMESGUT,ETİMESGUT BELEDİYESİ ATAK ENT 2.ERYAMAN,275 SOKAK,345,1327.21,2018-11-06 00:00:00,2019-05-31 00:00:00
2246718,ETİMESGUT,ETİMESGUT BEL.BŞK.PARK VE BAH.MD.,1431 SK,73,342.91,2014-07-10 00:00:00,2014-08-12 00:00:00
1446545,ETİMESGUT,ETİMESGUT BELEDİYESİ PARK,2006 SOKAK,151,521.46,2016-06-13 00:00:00,2016-07-15 00:00:00
2246808,ETİMESGUT,E.GUT BLD.BŞK.PRK.BAH.MÜD .ŞHT.HARUN TURAN PARKI,FATİH CAD,767,7694.2,2022-10-14 00:00:00,2023-07-19 00:00:00
1446547,ETİMESGUT,ETİMESGUT BELEDİYESİ ZEKİ BULUT PARKI,305 SOK,1401,6879.84,2018-07-03 00:00:00,2018-08-02 00:00:00
2247235,ETİMESGUT,E.GUT BEL.BŞK. PARK VE BA H.MÜD.,1865 SK,231,788.29,2016-05-10 00:00:00,2016-06-11 00:00:00
2248718,ETİMESGUT,E.GUT BEL.BŞK.PARK VE BAH .MÜD.,GÜMÜŞHAN CD,347,1155.51,2020-06-11 00:00:00,2020-07-10 00:00:00
2998185,ETİMESGUT,E.GUT BEL.BŞK.PARK VE BAH .MÜD.,ÖMER MUHTAR CAD,104,791.66,2022-06-15 00:00:00,2022-07-18 00:00:00
1073664,ETİMESGUT,ETİMESGUT BELEDİYESİ YAŞA R DOĞU PARKI,238 SK,276,919.08,2020-06-12 00:00:00,2020-07-14 00:00:00
1447089,ETİMESGUT,ETİMESGUT BELEDİYESİ ŞH.A YDIN CANPOLAT PARK,2 CAD,1062,3536.46,2020-07-14 00:00:00,2020-08-14 00:00:00
1071353,ETİMESGUT,ETİMESGUT BELEDİYESİ AÇELYA PARKI,5 ETAP 494 PARSEL AGE SİT,479,1595.07,2020-09-14 00:00:00,2020-10-13 00:00:00
2246193,ETİMESGUT,ETİMESGUT BELEDİYESİ ŞHT. MAHMUT KAVAK PARKI,1785 SK,171,569.43,2019-04-03 00:00:00,2019-05-03 00:00:00
1071962,ETİMESGUT,T.C.ETİMESGUT BLD.PRK.BAH .MÜD.80.YIL CUMHURİYET P,623 SOK.,246,1129.29,2014-09-10 00:00:00,2014-10-14 00:00:00
1070729,ETİMESGUT,ETİMESGUT BELEDİYESİ ZAFER PARKI,ZAFER SOKAK,462,1538.46,2019-08-06 00:00:00,2019-09-11 00:00:00
1445878,ETİMESGUT,ETİMESGUT BELEDİYESİ BARIŞ PARKI,GÜLŞAH 95 SİT.,596,1984.68,2021-06-08 00:00:00,2021-07-05 00:00:00
1071962,ETİMESGUT,ETİMESGUT BELEDİYESİ 80.YIL CUMHURİYET PARK 2,623 SOK.,271,1169.64,2015-03-11 00:00:00,2015-05-15 00:00:00
1446100,ETİMESGUT,ETİMESGUT BELEDİYESİ GÖNÜL YOLU YANI PARKI,TURGUT ASLAN SİTESİ,2205,8785.35,2017-07-10 00:00:00,2017-08-07 00:00:00
1446175,ETİMESGUT,ETİMESGUT BELEDİYESİ DİNA NURPEYİSOVA PARKI,AHİ MESUD BUL,271,1210.81,2018-09-15 00:00:00,2018-10-09 00:00:00
1445862,ETİMESGUT,ETİMESGUT BELEDİYESİ PROF .DR.TÜRKAN SAYLAN P.,MİL KOP KONUT,1446,4815.18,2020-07-13 00:00:00,2020-08-18 00:00:00
1447086,ETİMESGUT,ETİMESGUT BELEDİYESİ HAYDAR ALİYEV PARKI,1918 CAD,613,2128.73,2016-09-08 00:00:00,2016-10-12 00:00:00
1445863,ETİMESGUT,ETİMESGUT BELEDİYESİ 9.EY LÜL PARKI,SAFİ APAK,220,883.75,2017-08-10 00:00:00,2017-09-13 00:00:00
2246930,ETİMESGUT,E.GUT BLD.BŞK. PARK VE BA HÇ. MÜD. 29 EKİM PARKI,TOKİ 8 BÖLGE 62802/1,964,8068.68,2022-08-15 00:00:00,2022-09-14 00:00:00
1446285,ETİMESGUT,ETİMESGUT BELEDİYESİ MERV E PARKI,1656 CAD,965,3213.45,2019-11-12 00:00:00,2020-06-16 00:00:00
2248395,ETİMESGUT,ETİMESGUT BEL. BŞK. PARK VE BAH. MÜD.,6235 SK,574,1911.42,2020-08-17 00:00:00,2020-09-17 00:00:00
1447083,ETİMESGUT,ETİMESGUT BELEDİYESİ OSMAN SERDENGEÇTİ PARKI,2167 SK,1164,3876.12,2020-07-14 00:00:00,2020-08-14 00:00:00
1446176,ETİMESGUT,ETİMESGUT BELEDİYESİ Ş.JAN.TĞ.SEDAT NEZİH ÖZOK,YAYIKLI KENT 2,137,1457.85,2023-06-12 00:00:00,2023-07-14 00:00:00
156038,ETİMESGUT,ETİMESGUT BELEDİYESİ AYŞE CİK PARKI,AYŞECİK SOKAK,16,80.16,2018-08-07 00:00:00,2018-09-15 00:00:00
1445886,ETİMESGUT,ETİMESGUT BELEDİYESİ ÇİÇE K PARKI,573 SOKAK ( BOZHÖYÜK ),400,1332,2019-08-07 00:00:00,2019-09-12 00:00:00
1071414,ETİMESGUT,ETİMESGUT BELEDİYESİ AŞIK VEYSEL PARKI,GÜZELKENT YAPI KOOP.,1500,6406.55,2014-11-10 00:00:00,2015-06-11 00:00:00
2246194,ETİMESGUT,ETİMESGUT BELEDİYESİ TEVH İD PARKI,1630 CAD,174,579.42,2020-09-14 00:00:00,2020-10-14 00:00:00
2246592,ETİMESGUT,ETİMESGUT BELEDİYESİ SEYM ENLER PARKI,BAŞKENT ÜNİVERSİTE CAD,2715,10087.15,2016-10-14 00:00:00,2017-05-06 00:00:00
2246199,ETİMESGUT,ETİMESGUT BELEDİYESİ YAPR ACIK PARKI,SERPMELER,184,612.72,2019-07-12 00:00:00,2019-08-17 00:00:00
1447017,ETİMESGUT,ETİMESGUT BEL.PARK VE BAH .MÜD.,KÜRŞAT CAD,16,53.67,2021-07-05 00:00:00,2021-08-17 00:00:00
2246430,ETİMESGUT,ETİMESGUT BELEDİYESİ GÖNÜL PARKI,1631 CAD,81,361.04,2015-08-15 00:00:00,2015-09-13 00:00:00
1071389,ETİMESGUT,ETİMESGUT BELEDİYESİ ESNAF VE SANATKARLAR PARK,2570.SOK.,469,5339,2023-07-13 00:00:00,2023-08-11 00:00:00
2247080,ETİMESGUT,ETİMESGUT BELEDİYESİ OKAN KOÇ PARKI,97 SOKAK,632,2104.56,2020-09-16 00:00:00,2020-10-17 00:00:00
2998168,ETİMESGUT,ETİMESGUT BEL.BŞK.PARK VE BAHÇE MÜD.,KIZILELMA CADDESİ,2949,36075.78,2023-08-12 00:00:00,2023-09-12 00:00:00
1070166,ETİMESGUT,ETİMESGUT BELEDİYESİ MECLİS PARKI,3.ETAP 52.PARSEL,88,293.04,2019-05-07 00:00:00,2019-06-13 00:00:00
2248820,ETİMESGUT,ETİMESGUT BEL.BŞK.PARK VE BAH.MÜD,1293 SK,446,3090.14,2022-05-12 00:00:00,2022-06-09 00:00:00
1446099,ETİMESGUT,ETİMESGUT BELEDİYESİ ALBA YRAK ORTA REFÜJ,261 SOKAK,280,932.4,2021-06-12 00:00:00,2021-07-08 00:00:00
1445881,ETİMESGUT,ETİMESGUT BELEDİYESİ AŞİYAN PARKI,SELÇUKLU YAPI KOOP.,154,797.99,2021-11-10 00:00:00,2022-05-14 00:00:00
1445880,ETİMESGUT,ETİMESGUT BELEDİYESİ GÜZEL KENT PARKI,9 EYLÜL İZMİR CADDE,23,97.77,2014-11-10 00:00:00,2015-05-12 00:00:00
1070171,ETİMESGUT,ETİMESGUT BELEDİYESİ AYYILDIZ KOŞUYOLU,DOĞA KENT SİT,357,1232.57,2016-06-11 00:00:00,2016-07-12 00:00:00
2248432,ETİMESGUT,E.GUT BEL.BŞK. PARK VE BA H.MÜD.,KÜRŞAT CAD,381,1639.88,2017-11-16 00:00:00,2018-05-02 00:00:00
2246198,ETİMESGUT,ETİMESGUT BELEDİYESİ ŞHT. MEVLÜT ÖZDEMİR PARKI,1942 SOKAK,217,999.58,2018-05-03 00:00:00,2018-06-05 00:00:00
2247386,ETİMESGUT,E.GUT BEL.BŞK. PARK VE BA H.MÜD.,1551 SOKAK,907,3020.31,2019-06-13 00:00:00,2019-07-13 00:00:00
2248719,ETİMESGUT,E.GUT BEL.BŞK.PARK VE BAH .MÜD.,2635 SOKAK,563,3941,2022-05-14 00:00:00,2022-06-13 00:00:00
2246203,ETİMESGUT,ETİMESGUT BELEDİYESİ MİMAR SİNAN PARKI,560 SOKAK,1254,4395.72,2021-09-09 00:00:00,2021-10-07 00:00:00
2248700,ETİMESGUT,E.GUT BEL.BŞK. PARK VE BA H.MÜD.,2345 SOKAK,86,286.38,2020-10-14 00:00:00,2021-05-08 00:00:00
1446746,ETİMESGUT,ETİMESGUT BELEDİYESİ NEŞET ERTAŞ PARKI,1512 CADDE,770,3063.69,2017-06-03 00:00:00,2017-07-07 00:00:00
1446423,ETİMESGUT,ETİMESGUT BELEDİYESİ İZGİ PARKI,2663 SOKAK,4348,19713.36,2017-11-08 00:00:00,2018-10-13 00:00:00
2247368,ETİMESGUT,E.GUT BEL.BŞK. PARK VE BA H.MÜD.,4491 SK,142,480.15,2016-04-05 00:00:00,2016-05-05 00:00:00
2247132,ETİMESGUT,E.GUT BEL.BŞK. PARK VE BA H.MÜD.SELAHATTİN KARTAL,ETİMESGUT BUL,27,267.94,2022-10-12 00:00:00,2023-06-14 00:00:00
316257,ETİMESGUT,ETİMESGUT BELEDİYESİ NECİP FAZIL DİNLENME PARK,Ş.HASAN ÖZTÜRK CAD.,502,2016.37,2017-08-08 00:00:00,2017-09-13 00:00:00
2247286,ETİMESGUT,ETİMESGUT BEL.BAŞK. PARK VEBAHÇ.MÜD.,YOLCULAR CAD,77,354.97,2018-05-04 00:00:00,2018-06-02 00:00:00
1446175,ETİMESGUT,ETİMESGUT BELEDİYESİ DİNA NURPEYİSOVA PARKI,AHİ MESUD BUL,331,1102.23,2019-09-16 00:00:00,2019-10-14 00:00:00
1446099,YENİMAHALLE,ETİMESGUT BELEDİYESİ ALBAYRAK ORTA REFÜJ,BELİRSİZ,361,1558.01,2015-02-12 00:00:00,2015-06-09 00:00:00
1070729,ETİMESGUT,T.C.ETİMESGUT BLD.PRK.BAH .MÜD.30 AĞUSTOS ZAFER PR,ZAFER SOKAK,108,261.1,2013-12-17 00:00:00,2014-06-12 00:00:00
2248121,ETİMESGUT,E.GUT BEL.BŞK. PARK VE BA H.MÜD.,KARATUZ CADDESİ,2230,23059.4,2022-10-14 00:00:00,2023-09-12 00:00:00
1070728,ETİMESGUT,ETİMESGUT BELEDİYESİ BAHÇ ELİ PARKI ŞELALE,K.FİLİZ SİT,266,1263.5,2018-06-01 00:00:00,2018-07-05 00:00:00
2247312,ETİMESGUT,E.GUT BEL.BŞK. PARK VE BA H.MÜD.,ŞEHİT MUSTAFA SOLAK CADDE,184,827.08,2018-09-14 00:00:00,2018-10-12 00:00:00
1446364,YENİMAHALLE,ETİMESGUT BELEDİYESİ EMİRYAMAN SPOR TESİSLERİ,BELİRSİZ,116,509.11,2015-05-11 00:00:00,2015-06-08 00:00:00
2247134,ETİMESGUT,E.GUT BEL.BŞK. PARK VE BA H.MÜD.HASAN KINALI PARKI,2340 SOKAK,2,8.75,2017-12-05 00:00:00,2018-06-05 00:00:00
2247112,YENİMAHALLE,E.GUT BEL.BŞK. PARK VE BA H.MÜD.BARIŞMANÇO PARKI,BELİRSİZ,277,936.8,2016-04-05 00:00:00,2016-05-06 00:00:00
2246196,ETİMESGUT,ETİMESGUT BELEDİYESİ ERYA MAN EMEKLİLER KONAĞI PAR,ERZURUM KONGRESİ CD,1705,8542.05,2018-08-07 00:00:00,2018-09-13 00:00:00
1446547,ETİMESGUT,ETİMESGUT BELEDİYESİ ZEKİ BULUT PARKI,305 SOK,492,5170.22,2023-05-11 00:00:00,2023-07-13 00:00:00
2246197,ETİMESGUT,ETİMESGUT BELEDİYESİ ZİYA GÖKALP SOS. TES.,37.SOK.,286,1226.91,2015-02-10 00:00:00,2015-05-11 00:00:00
1445815,ETİMESGUT,ETİMESGUT BELEDİYESİ METRO PARKI,SELÇUKLULAR CAD,478,1658.66,2016-08-11 00:00:00,2016-09-09 00:00:00
1071390,ETİMESGUT,ETİMESGUT BELEDİYESİ ÇİĞD EM PARKI,2161 SK,517,1721.61,2019-05-02 00:00:00,2019-05-30 00:00:00
2246931,ETİMESGUT,ETİMESGUT BELEDİYESİ ETİMESGUT BELEDİYESİ,1636 SK,1438,6384.72,2015-07-13 00:00:00,2015-08-15 00:00:00
1446444,ETİMESGUT,ETİMESGUT BLD. BŞK. PARK VE BAHÇ. MÜD.,TÜRKKONUT 2,2186,10325.2,2014-08-09 00:00:00,2014-09-08 00:00:00
1446743,ETİMESGUT,ETİMESGUT BELEDİYESİ EVLİYA ÇELEBİ PARKI,1768 CADDE,229,762.57,2019-07-13 00:00:00,2019-08-19 00:00:00
332070,ETİMESGUT,ETİMESGUT BELEDİYESİ ÖĞRE TMENLER PARKI,ŞEHİTLER SOKAK,52,177.32,2016-05-10 00:00:00,2016-06-09 00:00:00
1445921,ETİMESGUT,ETİMESGUT BELEDİYESİ DUA TEPE PARKI,2.İNÖNÜ CAD,90,398.91,2015-06-10 00:00:00,2015-07-10 00:00:00
1071353,ETİMESGUT,ETİMESGUT BELEDİYESİ AÇELYA PARKI,5 ETAP 494 PARSEL AGE SİT,1316,5237.68,2017-06-05 00:00:00,2017-07-06 00:00:00
1070728,ETİMESGUT,ETİMESGUT BELEDİYESİ BAHÇ ELİ PARKI ŞELALE,K.FİLİZ SİT,251,1102.64,2015-05-14 00:00:00,2015-06-10 00:00:00
2246930,ETİMESGUT,E.GUT BLD.BŞK. PARK VE BA HÇ. MÜD. 29 EKİM PARKI,TOKİ 8 BÖLGE 62802/1,116,1157.71,2022-11-15 00:00:00,2023-05-12 00:00:00
1447086,ETİMESGUT,ETİMESGUT BELEDİYESİ HAYDAR ALİYEV PARKI,1918 CAD,630,2886.45,2018-09-11 00:00:00,2018-10-11 00:00:00
2998481,ETİMESGUT,ETİMESGUT BEL.BŞK PARK VE BAHÇE MD.,3253 CAD,387,4725.39,2023-08-11 00:00:00,2023-09-11 00:00:00
537474,ETİMESGUT,ETİMESGUT BELEDİYESİ NERGİZ PARKI,162 SK,473,1797.01,2015-09-09 00:00:00,2016-06-10 00:00:00
1070728,ETİMESGUT,ETİMESGUT BELEDİYESİ BAHÇ ELİ PARKI ŞELALE,K.FİLİZ SİT,71,281.16,2017-05-05 00:00:00,2017-06-03 00:00:00
1445875,ETİMESGUT,ETİMESGUT BELEDİYESİ ZÜBE YDE HANIM PARKI,336 SOKAK,110,366.3,2019-06-11 00:00:00,2019-07-10 00:00:00
2246809,ETİMESGUT,T.C.ETİMESGUT BLD.BŞK.PRK .BAH.MÜD.,1743 SK,753,3735.05,2021-10-11 00:00:00,2022-05-14 00:00:00
2246721,ETİMESGUT,ETİMESGUT BELEDİYESİ MALA ZGİRT PARKI,1514 SOKAK,478,1629.32,2016-05-10 00:00:00,2016-06-08 00:00:00
2246590,ETİMESGUT,ETİMESGUT BELEDİYESİ SULTAN ALPARSLAN PARKI 3,1862 SK,7660,26450.21,2016-06-11 00:00:00,2016-07-14 00:00:00
2246809,ETİMESGUT,T.C.ETİMESGUT BLD.BŞK.PRK .BAH.MÜD.,1743 SK,10,33.3,2020-06-12 00:00:00,2020-07-11 00:00:00
1445816,ETİMESGUT,ETİMESGUT BELEDİYESİ ŞHT.JAN.UZM.ÇVŞ.YÜCEL KOÇ,ŞEHİT HİKMET ÖZER CD,670,2313.27,2016-06-09 00:00:00,2016-07-13 00:00:00
2248113,ETİMESGUT,E.GUT BEL.BŞK. PARK VE BA H.MÜD.,1642 SK,596,1984.68,2019-06-01 00:00:00,2019-07-09 00:00:00
1445877,ETİMESGUT,ETİMESGUT BELEDİYESİ AHISKA PARKI,13 CADDE,114,489.59,2015-02-10 00:00:00,2015-05-16 00:00:00
1446382,ETİMESGUT,ETİMESGUT BELEDİYESİ MUHSİN YAZICIOĞLU PARKI,ŞEHİT ASTSUBAY SEÇKİN ÇİL CADDESİ,580,2518.47,2015-02-12 00:00:00,2015-07-13 00:00:00
2998180,ETİMESGUT,E.GUT BEL.BŞK. PARK VE BA H.MÜD.,HÖYÜK CD,271,1750.49,2022-04-13 00:00:00,2022-05-14 00:00:00
2246201,ETİMESGUT,ETİMESGUT BELEDİYESİ BAĞLICA PARKI,ÜNİVERSİTE CD,2,7.48,2015-10-16 00:00:00,2016-05-07 00:00:00
1446746,ETİMESGUT,ETİMESGUT BELEDİYESİ NEŞET ERTAŞ PARKI,1512 CADDE,2212,8885.05,2017-08-05 00:00:00,2017-09-14 00:00:00
2248699,ETİMESGUT,E.GUT BEL.BŞK. PARK VE BA H.MÜD.,408 SK,19,190.46,2022-11-08 00:00:00,2023-06-10 00:00:00
1446919,ETİMESGUT,ETİMESGUT BELEDİYESİ NİSAN PARKI,ŞEHİT MEHMET ALİ ARSLAN CAD,128,514.09,2017-08-10 00:00:00,2017-09-12 00:00:00
1445861,ETİMESGUT,ETİMESGUT BELEDİYESİ ŞEKE R PARKI,1408 CADDE,203,678.27,2021-06-10 00:00:00,2021-08-13 00:00:00
1445881,ETİMESGUT,ETİMESGUT BELEDİYESİ AŞİYAN PARKI,SELÇUKLU YAPI KOOP.,930,11376.9,2023-08-12 00:00:00,2023-09-12 00:00:00
2248296,ETİMESGUT,ETİMESGUT BEL. BŞK. PARK VE BAHÇELER MÜD.,1673 SK,430,1431.9,2019-09-14 00:00:00,2019-10-14 00:00:00
1446749,ETİMESGUT,ETİMESGUT BELEDİYESİ FİDAN PARKI,1688 SOKAK,19,75.69,2017-07-06 00:00:00,2017-08-07 00:00:00
1446098,ETİMESGUT,ETİMESGUT BELEDİYESİ RECE P TARMAN PARKI,313 SOKAK,240,950.4,2017-05-05 00:00:00,2017-06-03 00:00:00
2246194,ETİMESGUT,ETİMESGUT BELEDİYESİ TEVHİD PARKI,1630 CAD,358,1243.13,2016-09-08 00:00:00,2016-10-11 00:00:00
2247271,PB,E.GUT BEL.BŞK.PARK VE BAH .MÜD.,BELİRSİZ,1,3.93,2017-04-06 00:00:00,2017-05-05 00:00:00
1445863,ETİMESGUT,ETİMESGUT BELEDİYESİ 9.EY LÜL PARKI,6 CADDE,300,2283.64,2022-06-15 00:00:00,2022-07-18 00:00:00
2246432,ETİMESGUT,ETİMESGUT BELEDİYESİ ALPARSLAN TÜRKEŞ PARKI-2,ALPARSLAN TÜRKEŞ SOKAK,216,936.77,2015-04-11 00:00:00,2015-05-13 00:00:00
2246932,ETİMESGUT,E.GUT BLD.BŞK.PARK VE BAH .MÜD.SARIKAMIŞ ŞEHİTLER,3251 CAD,175,607.25,2016-08-12 00:00:00,2016-09-16 00:00:00
2248396,ETİMESGUT,ETİMESGUT BEL. BŞK. PARK VE BAH. MÜD.,1092 SK,1266,6328.42,2018-08-02 00:00:00,2018-09-11 00:00:00
2248672,ETİMESGUT,E.GUT BEL.BŞK. PARK VE BA H.MÜD.,KARABAĞ ŞEHİTLERİ BULVARI,922,7712.11,2022-08-12 00:00:00,2022-09-14 00:00:00
1447091,ETİMESGUT,ETİMESGUT BEL.BŞK.PARK VE BAHÇ.MÜD.,598 SK,273,1280.37,2014-06-11 00:00:00,2014-07-10 00:00:00
1446444,ETİMESGUT,ETİMESGUT BELEDİYESİ BÜLENT ECEVİT PARKI,TÜRKKONUT 2,539,2480.62,2018-05-02 00:00:00,2018-06-02 00:00:00
1445920,ETİMESGUT,ETİMESGUT BELEDİYESİ DEDE EFENDİ PARKI,1.İNÖNÜ CAD,3,29.91,2022-11-10 00:00:00,2023-05-12 00:00:00
1070732,ETİMESGUT,ETİMESGUT BELEDİYESİ ŞÜKR Ü KALE PARKI,AHİ ELVAN CADDESİ,407,1396.71,2021-08-12 00:00:00,2021-09-10 00:00:00
2248398,ETİMESGUT,ETİMESGUT BEL. BŞK. PARK VE BAH. MÜD.,1263 SK,181,709.95,2018-11-08 00:00:00,2019-05-02 00:00:00
1070960,ETİMESGUT,ETİMESGUT BELEDİYESİ KERKÜK PARKI,DOĞUŞ 91 SİTESİ,1573,5458.31,2016-08-10 00:00:00,2016-09-09 00:00:00
1446920,ETİMESGUT,ETİMESGUT BELEDİYESİ ALİ RIZA EFENDİ PARKI,4 CAD,268,2874.64,2023-06-16 00:00:00,2023-07-18 00:00:00
2247215,ETİMESGUT,E.GUT BEL.BŞK. PARK VE BA H.MÜD.,1599 CD,653,2174.49,2020-11-12 00:00:00,2021-06-07 00:00:00
181942,ETİMESGUT,ETİMESGUT BELEDİYESİ AHİMESGUT PARKI,2057 SOKAK,9,44.15,2021-08-13 00:00:00,2022-06-17 00:00:00
132661,ETİMESGUT,ETİMESGUT BELEDİYESİ KR.PLT.ÜTGM.LEVENT ŞAHİN,1512 CADDE,504,1678.32,2019-06-13 00:00:00,2019-07-13 00:00:00
2998469,ETİMESGUT,E.GUT BEL.BŞK.PARK VE BAH . MÜD.,ÜÇ ŞEHİTLER CAD,133,1539.36,2023-07-19 00:00:00,2023-08-17 00:00:00
1070728,ETİMESGUT,ETİMESGUT BELEDİYESİ BAHÇ ELİ PARKI ŞELALE,K.FİLİZ SİT,75,292.47,2018-11-12 00:00:00,2019-05-03 00:00:00
1446099,ETİMESGUT,ETİMESGUT BELEDİYESİ ALBA YRAK ORTA REFÜJ,261 SOKAK,126,419.58,2020-11-14 00:00:00,2021-06-12 00:00:00
132661,ETİMESGUT,ETİMESGUT BELEDİYESİ KR.PLT.ÜTGM.LEVENT ŞAHİN,1512 CADDE,318,1266.87,2017-07-07 00:00:00,2017-08-07 00:00:00
2246715,YENİMAHALLE,ETİMESGUT BELEDİYESİ DADALOĞLU PARKI,BELİRSİZ,181,617.28,2016-05-11 00:00:00,2016-06-09 00:00:00
2247080,ETİMESGUT,ETİMESGUT BELEDİYESİ OKAN KOÇ PARKI,97 SOKAK,612,4909.15,2022-07-15 00:00:00,2022-08-11 00:00:00
1446365,ETİMESGUT,ETİMESGUT BEL.BAŞ.PARK VE BAHÇE MÜD.,183 SOKAK,18,51.64,2014-04-07 00:00:00,2014-05-10 00:00:00
