subscription,district,name,address,volume,price,start_read_date,end_read_date
674274,ÇANKAYA,UMUT 2 PARKI,SÜLEYMANBEY CAD,499.0,1661.67,2019-07-30,2019-09-03
1446436,ÇANKAYA,RAUF DENKTAŞ PARKI,3045 SK,1635.0,13544.95,2022-08-01,2022-09-02
2246378,ÇANKAYA,ALAÇATLI PİKNİK ALANI,KÖY İÇİ SERPMELER,12.0,45.15,2016-11-02,2017-05-27
1071425,ÇANKAYA,SAĞLIK OCAĞI YANI PARK,ŞEMSETTİN GÜNALTAY CAD,72.0,239.76,2020-01-03,2020-06-02
671392,ÇANKAYA,NAZIM HİKMET PARKI,DİKMEN CAD,555.0,1848.15,2020-08-05,2020-09-09
2248762,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH.MÜD.,1972 CAD,245.0,815.85,2020-11-02,2021-05-31
1070496,ÇANKAYA,HUZUR PARKI,2957 SK (OYAK 3 SITESİ),39.0,168.71,2015-03-03,2015-06-03
2246355,ÇANKAYA,PARK,ŞEHİT ERSAN CAD,1033.0,11497.29,2023-07-05,2023-08-02
2246391,ÇANKAYA,PARK,ADAKALE SK,23.0,76.59,2020-06-02,2020-07-03
1447100,ÇANKAYA,SEHERG ÜL ATEŞ,AÇIN CAD,863.0,8781.54,2022-11-02,2023-08-04
2246494,ÇANKAYA,KUGULU PARK,TUNALI HİLMİ CAD,1795.0,6173.12,2016-05-27,2016-06-28
1446770,ÇANKAYA,PARK,BAĞ SK,498.0,3783.19,2022-05-31,2022-08-01
1073156,ÇANKAYA,İSMET İNÖNÜ PARKI,948 SK,184.0,745.85,2015-03-02,2016-05-30
1070997,ÇANKAYA,ATİLLA İLHAN PARKI,GALİP ERDEM CAD,268.0,1158.41,2015-02-28,2015-06-02
1070738,ÇANKAYA,BARIŞ 5 PARK,2160 SK,15.0,58.43,2015-08-03,2016-05-28
1446394,ÇANKAYA,M.ALİ GÜLER PARKI,2681 SK,77.0,799.26,2023-05-04,2023-06-02
1073837,ÇANKAYA,T.C.ÇANK.BLD.BŞK.PRK.BAH. MÜD.YEŞİL ALAN,1011 SK,61.0,432.42,2016-09-01,2016-10-04
2246306,ÇANKAYA,PARK,SAKARYA CAD,8.0,59.2,2022-06-03,2022-06-29
1446916,ÇANKAYA,YILDIZ KENTER PARKI,901 CAD,72.0,305.1,2017-09-29,2018-04-20
1445989,ÇANKAYA,ÇANKAYA BELEDİYE BAŞKANLI ĞI DR FAZIL KÜÇÜK PARKI,3222 CAD,534.0,1820.94,2021-08-05,2021-09-02
1446026,ÇANKAYA,TÜRKAN SAYLAN PARKI,2831 CAD,1044.0,3476.52,2019-07-30,2019-09-03
670666,ÇANKAYA,TEOMAN EREL PARKI,LAYOŞ KOŞUT CAD,42.0,221.76,2021-11-30,2022-05-06
2998472,ÇANKAYA,ÇANKAYA BEL.BŞK.FEN İŞL. MÜD.,ATATÜRK BLV,217.0,1475.6,2022-05-05,2022-05-31
1071417,ÇANKAYA,UKRAYN A PODİL PARKI,596 SK,8.0,83.04,2023-05-04,2023-06-05
1446454,ÇANKAYA,COŞKUN KILIÇ PARKI,2512 SK,684.0,2373.48,2016-08-03,2016-09-01
1074372,ÇANKAYA,NEJAT UYGUR PARKI,1920 CAD,351.0,1226.24,2021-09-01,2021-09-29
2248691,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH. MÜD.,695 CAD,509.0,6145.11,2023-08-05,2023-09-05
1447100,ÇANKAYA,SEHERG ÜL ATEŞ,AÇIN CAD,275.0,1253.19,2018-04-19,2018-05-23
2246391,ÇANKAYA,PARK,ADAKALE SK,13.0,43.29,2019-11-02,2020-06-02
2248618,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH.MÜD.,1790 SK,1279.0,4259.07,2019-05-22,2019-07-01
2248350,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH.MÜD.,SUKARNO CADDESİ,27.0,199.8,2022-06-03,2022-07-01
670087,ÇANKAYA,DEMOKRASİ PARKI,2965 CAD,180.0,599.4,2020-08-03,2020-09-08
2246468,ÇANKAYA,MALTEP E PARKI,ŞEHİT GÖNENÇ SK,2034.0,9918.9,2018-06-26,2018-07-25
332038,ÇANKAYA,EMEKLİLER PARKI,HOŞDERE CAD,123.0,409.59,2020-07-02,2020-08-04
669969,ÇANKAYA,KIRLAN GIÇ PARKI,1392 CAD,15.0,58.67,2018-10-27,2019-05-22
670420,ÇANKAYA,KONAK PARKI,329 CAD,22.0,229.72,2023-06-01,2023-07-05
2104231,ÇANKAYA,MARİNA PARKI,2961 SK(GONCA EVLER SIT),1558.0,5294.08,2016-04-30,2016-05-30
1071070,ÇANKAYA,BAŞAK PARKI,1570 CAD,61.0,207.25,2016-04-29,2016-06-01
2248691,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH. MÜD.,695 CAD,733.0,2440.89,2019-10-05,2020-06-04
2246773,ÇANKAYA,ÇANKAYA BEL. BŞK. PARK BA H. MÜD.,KAHİRE CAD,1697.0,5651.01,2020-06-02,2020-07-03
1446976,ÇANKAYA,A.İSMAİL KORKMAZ PARK,1226 SK,163.0,625.36,2015-09-02,2016-05-27
1446034,ÇANKAYA,TEKNO PARK,2844 SK,1984.0,8808.36,2015-07-02,2015-08-04
332043,ÇANKAYA,ESER PARKI,AKDENİZ CAD,1285.0,5182.06,2017-08-28,2017-09-30
611617,ÇANKAYA,YUNUS EMRE PARKI,KIRIM CAD,78.0,392.4,2021-11-01,2022-05-05
670620,ÇANKAYA,İLKBAH AR PARKI,KARADUT SK,210.0,855.34,2018-10-02,2019-04-25
1071317,ÇANKAYA,YUMAK PARKI,2512 SK,14.0,46.62,2019-08-01,2020-09-07
2246271,ÇANKAYA,BERFO ANA PARKI,1539 SK,1095.0,3646.35,2020-10-05,2021-06-03
1445605,ÇANKAYA,MUHTARLIK PARKI,1282 CAD,350.0,1410.8,2017-08-25,2017-09-30
670518,ÇANKAYA,BAYRAKTAR PARKI,GEZEGEN SK,1.0,4.72,2018-05-25,2018-06-27
1446938,ÇANKAYA,SEYİT AHMET ARVASİ PARKI,1242 CAD,45.0,149.85,2021-05-28,2021-06-26
421669,ÇANKAYA,ÖZGÜRLÜK PARKI,TEKMAN CAD,750.0,7865.29,2023-03-02,2023-08-02
1446105,ÇANKAYA,A.TANER KIŞLALI SP TES,TÜRKOCAĞI CAD,167.0,749.55,2015-09-02,2015-10-02
1070998,ÇANKAYA,SAÇAK 1 PARKI,GALİP ERDEM CAD,261.0,902.76,2016-06-30,2016-08-04
2246150,ÇANKAYA,PARK,929 CAD,2067.0,6883.12,2020-10-05,2021-05-31
556471,ÇANKAYA,50.YIL PARKI,104 SK,310.0,1032.3,2020-12-02,2021-08-04
1446352,ÇANKAYA,NEZİHE ALTINOK PARKI,1335 CAD,8.0,59.02,2022-06-02,2022-06-28
1070617,ÇANKAYA,ÇANKAYA BELEDİYE BAŞKAN M UHARREM DALKILIÇ KOŞ YOL,2853 CAD,4672.0,15557.76,2019-08-01,2019-09-05
2934690,ÇANKAYA,ÇANKAYA BEL.BŞK.ZABITA MÜ DÜRLÜĞÜ,BALLIBABA SK,47.0,156.51,2019-08-02,2019-09-06
2246316,ÇANKAYA,PARK,340 SK,50.0,603.65,2023-08-05,2023-09-05
2248831,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH.MÜD,1549 CAD,1526.0,5350.56,2018-11-10,2020-06-04
1446454,ÇANKAYA,COŞKUN KILIÇ PARKI,2512 SK,702.0,2337.66,2019-07-01,2019-08-01
1446354,ÇANKAYA,MUSTAF A SARI PARKI,350 SK,1.0,4.08,2018-10-01,2019-04-24
1445908,ÇANKAYA,MNG YANI PARK,576 SK,110.0,866.86,2022-07-01,2022-08-05
1446970,ÇANKAYA,TODEM PARKI,1571 SK,27.0,105.79,2017-03-25,2017-04-25
670241,ÇANKAYA,A.PAŞA KONAK PARKI,MÜNZEVİLER SK,753.0,2507.49,2020-06-03,2020-07-03
2246814,ÇANKAYA,PARK,1996 SK,1.0,3.33,2019-11-01,2020-06-04
1071417,ÇANKAYA,UKRAYN A PODİL PARKI,596 SK,164.0,574.0,2021-09-03,2021-10-04
1070840,ÇANKAYA,İPEK PARKI,629 SK,1139.0,3951.98,2016-08-02,2016-09-03
1446962,ÇANKAYA,IŞIK P ARKI,IŞIK SK,1.0,7.83,2022-06-29,2022-08-02
1446288,ÇANKAYA,OMUR İLİK FELÇLİLER PARKI,2653 SK,75.0,389.05,2021-11-27,2022-04-27
1446558,ÇANKAYA,RIFAT ILGAZ PARKI,MUHSİN YAZICIOĞLU CAD,439.0,3750.72,2022-09-01,2022-10-08
1071429,ÇANKAYA,MEDENİ YILDIRIM PARKI,1315 CAD,55.0,183.15,2021-05-28,2021-08-02
1445989,ÇANKAYA,DR FAZIL KÜÇÜK PARKI,3222 CAD,2101.0,7884.9,2015-10-02,2016-05-28
1445333,ÇANKAYA,ERGENEKON PARKI,CÖMERTLER KOP 59/2 PARSEL,883.0,3514.34,2017-06-28,2017-07-29
2246767,ÇANKAYA,9 EYLÜL PARKI,ANADOLU BLV,2584.0,8965.68,2016-08-02,2016-09-03
1445490,ÇANKAYA,PARK,KİŞİNEV CAD,97.0,364.47,2015-10-01,2016-05-27
1445333,ÇANKAYA,ERGENEKON PARKI,CÖMERTLER KOP 59/2 PARSEL,130.0,1019.35,2022-06-30,2022-08-03
1446352,ÇANKAYA,NEZİHE ALTINOK PARKI,1335 CAD,169.0,681.07,2017-08-25,2017-09-27
1070768,ÇANKAYA,CUMHURİYET PARKI,BANGABANDHU ŞEYH MUCİBURRAHMAN BLV,1100.0,7162.24,2022-04-01,2022-06-02
1446124,ÇANKAYA,PARK,KARANFİL SK,29.0,247.61,2022-09-05,2022-10-05
1446975,ÇANKAYA,A.İSMAİL KORKMAZ PARKI,1226 SK,54.0,179.82,2019-05-22,2019-06-27
1070823,ÇANKAYA,ÜMİTKÖY DİNLENME PARKI,2436 SK,9.0,29.97,2019-09-06,2019-10-04
2246656,ÇANKAYA,BARIŞ PARKI,1235 CAD,480.0,6139.85,2023-09-02,2023-10-09
1073252,ÇANKAYA,Ş.UFUK ÜNSAL PARKI,TANYELİ SK,115.0,510.47,2015-06-29,2015-08-03
1445603,ÇANKAYA,PARK,450 CAD,224.0,902.99,2017-08-26,2017-09-29
1446454,ÇANKAYA,COŞKUN KILIÇ PARKI,2512 SK,484.0,1914.0,2017-04-27,2017-05-30
2246324,ÇANKAYA,PARK,OKULLAR SK,419.0,1453.65,2016-08-01,2016-08-31
1445606,ÇANKAYA,NASUH AKAR PARKI,TÜRK OCAĞI CAD,35.0,164.85,2018-05-24,2018-06-27
671206,ÇANKAYA,PARK,ESAT CAD,50.0,197.81,2017-04-29,2017-05-30
1073841,ÇANKAYA,PARK,SEYRAN CAD,0.0,0.0,2012-11-29,2018-10-02
2246773,ÇANKAYA,ÇANKAYA BEL. BŞK. PARK BA H. MÜD.,KAHİRE CAD,2479.0,21096.29,2022-09-05,2022-09-29
1445618,ÇANKAYA,ÜÇ FİDAN PARKI,2639 CAD,285.0,2102.67,2022-06-02,2022-06-29
2997857,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH.MÜD.,1187 SK,784.0,8818.99,2023-07-07,2023-08-07
2104231,ÇANKAYA,MARİNA PARKI,2961 SK(GONCA EVLER SIT),1520.0,12905.78,2022-09-02,2022-10-03
671618,ÇANKAYA,SARP EVLERİ PARKI,930 SK,23.0,79.81,2016-08-03,2016-09-01
1445492,ÇANKAYA,A.TUNA TEKİN PARKI,393 CAD,207.0,689.31,2019-05-25,2019-07-01
332034,ÇANKAYA,ALEKSANDER DUPÇEK PARKI,BÜKREŞ SK,93.0,462.84,2018-07-24,2018-08-31
1446105,ÇANKAYA,A.TANER KIŞLALI SP TES,TÜRKOCAĞI CAD,845.0,3633.77,2015-03-03,2015-05-05
1074424,ÇANKAYA,EFE ECE DALMANOĞLU PARKI,285 SK,66.0,219.78,2020-07-02,2020-09-04
671209,ÇANKAYA,GÜNEŞ PARKI,CEYHUN ATIF KANSU CAD,68.0,226.44,2020-07-30,2020-09-02
1446770,ÇANKAYA,PARK,BAĞ SK,682.0,2585.07,2016-11-01,2017-06-29
2247167,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH.MÜD.,1593 SK,3.0,11.46,2018-10-27,2019-06-29
1445606,ÇANKAYA,NASUH AKAR PARKI,TÜRK OCAĞI CAD,68.0,331.84,2018-06-27,2018-07-25
1446034,ÇANKAYA,TEKNO PARK,2844 SK,886.0,3877.36,2015-05-02,2015-06-03
1446965,ÇANKAYA,ŞH.METE İMRAK,1048 CAD,416.0,1385.28,2019-06-27,2019-07-29
332038,ÇANKAYA,EMEKLİLER PARKI,HOŞDERE CAD,18.0,152.83,2022-09-02,2022-10-03
1071286,ÇANKAYA,NECATİ YURTTAKALAN PARKI,1370 SK,1.0,3.33,2019-08-01,2019-09-05
1445902,ÇANKAYA,ÖĞRETMENLER PARKI,ÖĞRETMENLER CAD,17.0,56.61,2019-03-22,2019-05-23
2246767,ÇANKAYA,9 EYLÜ L PARKI,ANADOLU BLV,615.0,2047.95,2021-06-02,2021-06-30
670241,ÇANKAYA,A.PAŞA KONAK PARKI,MÜNZEVİLER SK,2017.0,8128.51,2017-08-24,2017-09-29
1445330,ÇANKAYA,ÇOBANYILDIZI PARKI,DUHAKENT KOP 82/1 PARSEL,264.0,1043.33,2017-04-25,2017-05-25
670141,ÇANKAYA,AŞIK MAHSUNİ PARKI,1 CAD,353.0,1175.49,2019-05-23,2019-07-31
2998802,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH.MÜD.,UFUK ÜNİVERSİTESİ CAD,1068.0,13636.83,2023-09-02,2023-10-07
671206,ÇANKAYA,PARK,ESAT CAD,82.0,354.86,2015-03-05,2015-06-04
1446855,ÇANKAYA,FAZLI REYHAN PARKI,86 SK,159.0,547.49,2016-05-30,2016-06-29
1071018,ÇANKAYA,SANCAK TIBBİ BİTKİLER,537 SK,173.0,743.9,2015-03-03,2015-05-04
1445489,ÇANKAYA,CEVİZLİ PARKI,1274 SK,103.0,357.41,2016-09-01,2016-10-05
1446916,ÇANKAYA,YILDIZ KENTER PARKI,901 CAD,40.0,188.09,2018-05-22,2018-06-26
1446353,ÇANKAYA,PARK,1859 CAD,247.0,857.09,2016-08-27,2016-10-03
1446837,ÇANKAYA,KAĞAN GÜRŞEN PARKI,ARİF NİHAT ASYA SK,46.0,494.62,2023-06-01,2023-08-02
2248096,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH. MÜD.,436 SK,3830.0,17053.72,2018-03-21,2018-04-20
1072913,ÇANKAYA,GÖKKUŞAĞI PARKI,2960 SK (GÖZDE EVLER SIT),6.0,19.98,2020-06-04,2020-07-04
1070935,ÇANKAYA,HAYDAR YILMAZ PARKI,ZİYA ÖRALAY CAD,223.0,742.59,2019-05-23,2019-07-01
1446447,ÇANKAYA,KARASÖĞÜT PARKI,ANKARALILAR CAD,387.0,1560.48,2017-08-28,2017-09-28
1446034,ÇANKAYA,TEKNO PARK,2844 SK,1271.0,5053.66,2017-05-30,2017-06-30
556459,ÇANKAYA,İLHAN ERDOST PARKI,1531 SK,569.0,2277.43,2017-07-27,2017-08-24
1070085,ÇANKAYA,PARK,ŞEYH MUCİBURRAHMAN BLV,980.0,11809.0,2023-08-07,2023-09-01
1070093,ÇANKAYA,YAPRAK PARKI,2506 SK,274.0,950.78,2016-08-04,2016-09-01
585007,ÇANKAYA,KIBRIS PARKI,MAHMUT ESAT BOZKURT CAD,8.0,27.73,2016-06-29,2016-10-03
1071417,ÇANKAYA,UKRAYN A PODİL PARKI,596 SK,10.0,33.3,2020-11-05,2021-04-30
2246264,ÇANKAYA,ÇANKAYA BELEDİYE BAŞKANLI Ğ KIBRIS ŞEH.AĞAÇLANDIRM,3263 CAD,320.0,1622.88,2021-10-04,2022-06-03
2997856,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH.MÜD.,1287 SK,598.0,1991.34,2020-10-03,2021-04-26
1071026,ÇANKAYA,İLKBAHAR PARKI,NİMET SK,1005.0,6168.71,2020-10-03,2023-07-06
1446917,ÇANKAYA,MÜŞVİK KENTER PARKI,900 CAD,224.0,1861.44,2022-08-03,2022-09-02
674148,ÇANKAYA,ŞH.AHM ET ERKAN DOĞAN PARK,2139 CAD,220.0,1828.2,2022-08-04,2022-09-05
1445330,ÇANKAYA,ÇOBANYILDIZI PARKI,DUHAKENT KOP 82/1 PARSEL,242.0,805.86,2021-06-01,2021-06-29
2246317,ÇANKAYA,ŞH.PİL.TAHSİN BARUTÇU PAR,UFUK ÜNİVERSİTESİ CAD,3.0,13.12,2015-03-03,2015-08-04
668428,ÇANKAYA,PARK,1550 CAD,1437.0,5796.05,2017-08-29,2017-09-30
1445846,ÇANKAYA,SABAHATTİN SAĞIROĞLU PARK,GÜMÜŞ CAD,137.0,456.21,2020-06-05,2020-07-03
1446108,ÇANKAYA,UFUK GÜLDEMİR PARKI,684/690 SK,125.0,500.58,2017-07-29,2017-08-26
332022,ÇANKAYA,ZAFER PARKI,ATATÜRK BLV,118.0,523.92,2015-08-03,2015-09-01
1446837,ÇANKAYA,KAĞAN GÜRŞEN PARKI,ARİF NİHAT ASYA SK,28.0,106.99,2016-10-04,2017-09-28
1445491,ÇANKAYA,PARK,575 SK,176.0,616.0,2021-09-03,2021-10-04
2248040,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH. MÜD.,2679 SK,59.0,234.82,2017-06-22,2017-07-26
1445850,ÇANKAYA,TEOMAN ÖZTÜRK PARKI,KARAKAŞ SK,174.0,590.9,2016-04-27,2016-05-27
670573,ÇANKAYA,SEVGİ PARKI,2481 sk,4.0,13.32,2019-04-20,2019-05-24
1070617,ÇANKAYA,ÇANKAYA BELEDİYE BAŞKAN M UHARREM DALKILIÇ KOŞ YOL,2853 CAD,4624.0,15397.92,2019-07-01,2019-08-01
562043,ÇANKAYA,YEŞİL VADİ PARK,KIRLANGIÇ CAD,46.0,153.18,2019-05-24,2019-07-01
1445605,ÇANKAYA,MUHTARLIK PARKI,1282 CAD,80.0,266.4,2020-06-03,2020-07-06
332018,ÇANKAYA,AFET İNAN PARKI,KUVEYT CAD,167.0,556.11,2020-08-05,2020-09-09
667836,ÇANKAYA,DOĞA PARK,1570 CAD,230.0,844.55,2015-11-02,2016-04-29
670620,ÇANKAYA,İLKBAHAR PARKI,İLKBAHAR SK,123.0,423.5,2016-05-30,2016-06-28
2997566,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH. MÜD.,İLKER CAD,603.0,2007.99,2019-07-13,2019-09-03
1071071,ÇANKAYA,AŞIK VEYSEL-2 PARKI,NİSAN SK,57.0,225.41,2017-04-27,2017-05-30
2246825,ÇANKAYA,ABDULL AH CÖMERT PARKI,2130 SK,149.0,600.55,2017-08-25,2017-09-29
670086,ÇANKAYA,MUSTAFA YEŞİL PARKI,2954 SK (OYAK9 SİT),46.0,197.83,2015-03-03,2015-05-06
565227,ÇANKAYA,KEMAL KURTAŞ,499 SK,17.0,56.61,2019-11-02,2020-06-02
1447019,ÇANKAYA,ALTIN ÇOCUK 1,2432 CAD,44.0,149.46,2016-04-28,2016-05-28
2246733,ÇANKAYA,MİSKET PARKI,1199 SK,35.0,138.32,2017-04-25,2017-05-25
2246764,ÇANKAYA,PR.ALPASLAN IŞIKLI PARKI,1324 CAD,468.0,5239.59,2023-07-08,2023-08-05
1446912,ÇANKAYA,TÜRKAN SAYLAN PARKI,1428 SK,494.0,1683.18,2021-08-03,2021-09-01
1071429,ÇANKAYA,MEDENİ YILDIRIM PARKI,1315 CAD,2.0,6.94,2016-08-31,2016-10-04
1446034,ÇANKAYA,TEKNO PARK,2844 SK,949.0,3698.09,2018-10-30,2019-05-23
1070089,ÇANKAYA,ATAPARK,2960 SK (GÖZDE EVLER SIT),108.0,359.64,2019-09-06,2019-10-07
2246446,ÇANKAYA,ATA YEŞİL KORİDOR,1080 SK,137.0,756.37,2021-12-30,2022-04-29
2246306,ÇANKAYA,PARK,SAKARYA CAD,37.0,180.65,2018-06-27,2018-07-27
1446291,ÇANKAYA,ALİ DİNÇER FİDANLIK,ALİ FUAT CEBESOY CAD,4.0,17.38,2015-04-01,2015-06-01
545133,ÇANKAYA,MAHONYA PARKI,2432 CAD,794.0,3524.98,2015-06-30,2015-08-31
2104231,ÇANKAYA,MARİNA PARKI,2961 SK(GONCA EVLER SIT),3344.0,11135.52,2020-07-03,2020-08-04
1446965,ÇANKAYA,ŞH.METE İMRAK,1048 CAD,6.0,22.35,2016-11-01,2017-04-24
2246733,ÇANKAYA,MİSKET PARKI,1199 SK,68.0,237.63,2021-09-01,2021-10-04
1445909,ÇANKAYA,NEZİR BÜYÜKCENGİZ PRKI,648 CAD,238.0,792.54,2019-05-24,2019-06-29
2248283,ÇANKAYA,ÇANKAYA BLD.BŞK. PARK VE BAHÇE MÜD.,2547 SK,60.0,199.8,2019-07-01,2019-08-01
427503,ÇANKAYA,ABİDİNPAŞA PARKI,ŞEHİT İSMAİL KILIÇ SK,80.0,266.4,2019-06-29,2019-07-29
2248107,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH.MÜD.,2880 CAD,15.0,102.0,2022-05-06,2022-06-02
2246446,ÇANKAYA,ATA YEŞİL KORİDOR,1080 SK,794.0,2983.22,2018-10-30,2019-07-29
1447019,ÇANKAYA,ALTIN ÇOCUK 1,2432 CAD,108.0,526.97,2018-08-31,2018-09-28
1445349,ÇANKAYA,SULTAN FATİH PARKI,2432 CAD,1470.0,7322.75,2018-07-25,2018-09-04
421669,ÇANKAYA,ÖZGÜRLÜK PARKI,TEKMAN CAD,93.0,454.59,2018-08-29,2018-09-28
427493,ÇANKAYA,UMUT PARKI,SÜLEYMANBEY CAD,1822.0,6300.48,2016-06-27,2016-08-01
1072923,ÇANKAYA,CEYHUN ATIF KANSU PARKI,2933 SK,674.0,3176.58,2018-05-25,2018-06-27
1446938,ÇANKAYA,SEYİT AHMET ARVASİ PARKI,1242 CAD,320.0,1065.6,2020-08-03,2020-09-07
1446976,ÇANKAYA,A.İSMAİL KORKMAZ PARK,1226 SK,10.0,34.1,2021-08-04,2021-09-02
1071504,ÇANKAYA,EL ELE PARKI,2432 CAD,8.0,27.19,2016-05-02,2016-05-28
1071018,ÇANKAYA,SANCAK TIBBİ BİTKİLER,537 SK,161.0,536.13,2019-05-25,2019-06-28
2247123,ÇANKAYA,PARK,3144 SK,1306.0,5161.65,2017-04-25,2017-05-26
2246813,ÇANKAYA,PARK,2016 CAD,1843.0,20569.11,2023-07-05,2023-08-04
2246271,ÇANKAYA,BERFO ANA PARKI,1539 SK,3325.0,11495.95,2016-06-25,2016-07-30
1445601,ÇANKAYA,PARK,ŞEMSETTİN GÜNALTAY CAD,84.0,279.72,2020-11-03,2021-06-30
1445603,ÇANKAYA,PARK,450 CAD,166.0,575.97,2016-08-02,2016-08-31
332030,ÇANKAYA,NAMIK KEMAL PARKI,NECATİBEY CAD,21.0,69.93,2019-07-31,2020-06-02
1446577,ÇANKAYA,ZİYA YILMAZ PARKI,788 SK,119.0,444.06,2016-10-05,2017-05-30
1073252,ÇANKAYA,Ş.UFUK ÜNSAL PARKI,TANYELİ SK,112.0,1097.58,2022-09-05,2023-07-05
2248040,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH. MÜD.,2679 SK,1649.0,5494.83,2021-06-30,2021-08-05
1446958,ÇANKAYA,MECLİS PARKI,HAVUZLU SK,116.0,386.28,2020-06-01,2020-07-30
1446961,ÇANKAYA,PARK,ZÜLFÜ TİGREL CAD,74.0,255.96,2016-06-30,2016-08-04
1445493,ÇANKAYA,PARK,989 SK,460.0,1838.93,2015-07-03,2016-04-30
1070841,ÇANKAYA,CUMHUR İYET PARKI,2038 SK,1800.0,5994.0,2019-08-03,2019-09-05
332038,ÇANKAYA,EMEKLİLER PARKI,HOŞDERE CAD,156.0,541.21,2016-08-01,2016-09-01
2247247,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH.MÜD.,3306 SK,203.0,796.16,2017-03-28,2017-04-27
1446455,ÇANKAYA,ÖZGÜN PARKI,2494 SK,320.0,1272.95,2017-05-30,2017-07-28
1446769,ÇANKAYA,ÜNAL TEMİZYÜREK PARKI,1086 SK,106.0,397.33,2015-10-02,2016-05-31
2246494,ÇANKAYA,KUGULU PARK,TUNALI HİLMİ CAD,625.0,2081.25,2019-03-28,2019-04-22
1070350,ÇANKAYA,ÖZDOĞU KENT PARKI,844 SK,260.0,865.8,2020-07-02,2020-07-30
2248090,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH.MÜD.,2432 CAD,2888.0,9617.04,2021-06-28,2021-08-02
1071410,ÇANKAYA,UKRANYA PODİL 1 PARKI,596 SK,62.0,309.02,2018-07-28,2018-09-01
1445909,ÇANKAYA,NEZİR BÜYÜKCENGİZ PRKI,648 CAD,192.0,639.36,2021-04-27,2021-05-31
2248148,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH.MÜD.,3225 SK,1335.0,5834.13,2017-10-28,2018-06-26
1446926,ÇANKAYA,İSMAİL CEM 2 PARKI,628 SK,347.0,1155.51,2019-08-02,2019-09-07
1071348,ÇANKAYA,SARI ZEYBEK PARKI,2483 CAD,731.0,2827.96,2018-11-26,2019-04-20
2246767,ÇANKAYA,9 EYLÜL PARKI,ANADOLU BLV,933.0,3238.09,2015-12-03,2016-05-30
1070590,ÇANKAYA,SAĞLIK OCAĞI PARKI,1943 CAD,266.0,2197.63,2022-07-30,2022-09-02
674148,ÇANKAYA,ŞH.AHM ET ERKAN DOĞAN PARK,2139 CAD,224.0,858.96,2018-10-01,2019-08-01
671482,ÇANKAYA,KAZIM ÖZCAN PARKI,İĞDE CAD,62.0,243.06,2017-03-27,2017-04-25
674158,ÇANKAYA,KARDELEN PARKI,2168 SK,353.0,1404.94,2017-06-30,2017-07-31
1071968,ÇANKAYA,GÜZİN ABLA PARKI,2165 SK,419.0,1860.36,2015-08-03,2015-09-03
1445333,ÇANKAYA,ERGENEKON PARKI,CÖMERTLER KOP 59/2 PARSEL,241.0,802.53,2021-06-29,2021-08-04
545133,ÇANKAYA,ÇANKAYA BELEDİYEBAŞKANLIĞ I MAHONYA PARKI,2432 CAD,120.0,399.6,2020-06-02,2020-07-01
1446448,ÇANKAYA,ÇANKAYA BELEDİYE BAŞKANLI ĞI ŞH.HÜSEYİN OKUR PARKI,3244 SK,12.0,39.96,2019-04-20,2019-05-21
1445493,ÇANKAYA,PARK,989 SK,22.0,76.34,2016-09-03,2016-10-05
2246025,ÇANKAYA,KEMAL SUNAL PARKI,DİKMEN CAD,104.0,1058.8,2023-01-28,2023-05-01
1446107,ÇANKAYA,KAMER KILIÇ PARKI,1046 SK,192.0,851.55,2015-06-03,2015-08-04
1446960,ÇANKAYA,PARK,ÇİÇEKDAĞI SK,1.0,3.69,2015-10-31,2016-04-29
670620,ÇANKAYA,İLKBAH AR PARKI,KARADUT SK,390.0,1552.2,2017-06-29,2017-07-28
1071044,ÇANKAYA,AŞIK VEYSEL-1 PARKI,HÜRRİYET CAD,133.0,590.44,2015-07-01,2015-08-03
1445850,ÇANKAYA,TEOMAN ÖZTÜRK PARKI,KARAKAŞ SK,1055.0,3659.53,2016-07-30,2016-08-31
2997656,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH. MÜD.,993 SK,554.0,1844.82,2021-06-01,2021-06-30
565227,ÇANKAYA,KEMAL KURTAŞ,499 SK,554.0,2525.73,2018-04-20,2018-05-23
